tarih,ev_sahibi,deplasman,sonuc,skor,sezon,ev_puan_ort,ev_gol_ort,ev_yenilen_gol_ort,ev_galibiyet_orani,ev_lig_sirasi,dep_puan_ort,dep_gol_ort,dep_yenilen_gol_ort,dep_galibiyet_orani,dep_lig_sirasi
2022-08-13,Adana Demirspor,Sivasspor,1,3-0,2022,1.1578947368421053,1.4210526315789473,1.605263157894737,0.2631578947368421,12,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7
2022-08-13,Kayserispor,İstanbulspor,1,1-0,2022,1.105263157894737,1.1578947368421053,1.5,0.2894736842105263,14,0.42105263157894735,0.7105263157894737,2.1052631578947367,0.10526315789473684,20
2022-08-12,Trabzonspor,Hatayspor,1,1-0,2022,1.763157894736842,1.8157894736842106,1.3157894736842106,0.5526315789473685,3,1.0789473684210527,1.1842105263157894,1.368421052631579,0.23684210526315788,15
2022-08-08,Ankaragucu,Konyaspor,X,0-0,2022,1.0526315789473684,1.2105263157894737,1.368421052631579,0.21052631578947367,17,1.0789473684210527,1.0526315789473684,1.394736842105263,0.23684210526315788,16
2022-08-08,Istanbul Basaksehir,Kasimpasa,1,4-0,2022,1.605263157894737,1.5,1.131578947368421,0.47368421052631576,4,1.4736842105263157,1.631578947368421,1.7105263157894737,0.42105263157894735,5
2022-08-07,Antalyaspor,Galatasaray,2,0-1,2022,1.2894736842105263,1.1578947368421053,1.2894736842105263,0.3157894736842105,10,2.6842105263157894,2.4210526315789473,0.6842105263157895,0.868421052631579,1
2022-08-07,Fatih Karagümrük,Alanyaspor,2,2-4,2022,1.0526315789473684,1.2894736842105263,1.368421052631579,0.2631578947368421,18,1.368421052631579,1.394736842105263,1.3157894736842106,0.3157894736842105,8
2022-08-06,Besiktas,Kayserispor,1,1-0,2022,1.4736842105263157,1.368421052631579,1.236842105263158,0.42105263157894735,6,1.105263157894737,1.1578947368421053,1.5,0.2894736842105263,14
2022-08-06,Sivasspor,Gazişehir Gaziantep,X,1-1,2022,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7,1.1578947368421053,1.3157894736842106,1.5,0.3157894736842105,11
2022-08-05,İstanbulspor,Trabzonspor,2,0-2,2022,0.42105263157894735,0.7105263157894737,2.1052631578947367,0.10526315789473684,20,1.763157894736842,1.8157894736842106,1.3157894736842106,0.5526315789473685,3
