home_team_form,home_team_goals_scored,home_team_goals_conceded,home_team_wins,home_team_draws,home_team_losses,home_team_first_half_goals,home_team_clean_sheets,home_team_both_scored,home_team_over_25,home_team_last_5_form,home_team_last_5_goals,home_team_win_streak,home_team_unbeaten,home_team_scoring_streak,home_team_form_trend,home_team_goals_trend,home_team_conceded_trend,home_team_last_3_goals_avg,home_team_last_3_conceded_avg,home_team_first_half_dominance,home_team_second_half_dominance,home_team_comebacks,away_team_form,away_team_goals_scored,away_team_goals_conceded,away_team_wins,away_team_draws,away_team_losses,away_team_first_half_goals,away_team_clean_sheets,away_team_both_scored,away_team_over_25,away_team_last_5_form,away_team_last_5_goals,away_team_win_streak,away_team_unbeaten,away_team_scoring_streak,away_team_form_trend,away_team_goals_trend,away_team_conceded_trend,away_team_last_3_goals_avg,away_team_last_3_conceded_avg,away_team_first_half_dominance,away_team_second_half_dominance,away_team_comebacks,result,both_scored,over_25,total_goals,first_half_goals
100.0,1,0,1,0,0,0,1,0,0,0.0,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0,1,0,0.0,1,2,0,0,1,1,0,1,1,0.0,1,0,0,1,0.0,0.0,0.0,1.0,2.0,1,0,0,1,0,1,3,3
100.0,4,0,1,0,0,4,1,0,1,0.0,4,1,1,1,0.0,0.0,0.0,4.0,0.0,1,0,0,0.0,1,2,0,0,1,0,0,1,1,0.0,1,0,0,1,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0,0,0,0
100.0,3,2,1,0,0,1,0,1,1,0.0,3,1,1,1,0.0,0.0,0.0,3.0,2.0,1,0,0,0.0,0,4,0,0,1,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,0,0,2,1
0.0,0,2,0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0,0,0,50.0,2,2,0,1,0,0,0,1,1,0.0,2,0,1,1,0.0,0.0,0.0,2.0,2.0,0,1,1,1,0,0,1,0
100.0,3,0,1,0,0,3,1,0,1,0.0,3,1,1,1,0.0,0.0,0.0,3.0,0.0,1,0,0,0.0,0,1,0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1,3,2
100.0,2,1,1,0,0,0,0,1,1,0.0,2,1,1,1,0.0,0.0,0.0,2.0,1.0,0,1,1,0.0,2,3,0,0,1,0,0,1,1,0.0,2,0,0,1,0.0,0.0,0.0,2.0,3.0,0,0,0,2,1,1,3,3
100.0,2,1,1,0,0,1,0,1,1,0.0,2,1,1,1,0.0,0.0,0.0,2.0,1.0,1,0,0,100.0,2,0,1,0,0,1,1,0,0,0.0,2,1,1,1,0.0,0.0,0.0,2.0,0.0,1,1,0,2,0,0,1,0
50.0,3,3,0,1,0,3,0,1,1,0.0,3,0,1,1,0.0,0.0,0.0,3.0,3.0,1,0,0,100.0,2,0,1,0,0,1,1,0,0,0.0,2,1,1,1,0.0,0.0,0.0,2.0,0.0,1,1,0,0,0,0,0,0
0.0,0,6,0,0,2,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0,0,0,100.0,4,0,2,0,0,3,2,0,1,0.0,4,2,2,2,0.0,0.0,0.0,2.0,0.0,1,1,0,0,1,1,4,1
25.0,1,4,0,1,1,1,0,1,1,0.0,1,0,0,0,0.0,0.0,0.0,0.5,2.0,1,0,0,50.0,3,3,1,0,1,1,0,2,2,0.0,3,1,1,2,0.0,0.0,0.0,1.5,1.5,0,1,1,1,1,1,4,2
25.0,1,2,0,1,1,0,1,1,1,0.0,1,0,0,1,0.0,0.0,0.0,0.5,1.0,0,1,0,100.0,5,2,2,0,0,2,1,1,1,0.0,5,2,2,2,0.0,0.0,0.0,2.5,1.0,2,1,0,2,0,0,1,0
100.0,3,0,2,0,0,1,2,0,0,0.0,3,2,2,2,0.0,0.0,0.0,1.5,0.0,1,2,0,25.0,2,3,0,1,1,1,0,1,1,0.0,2,0,1,1,0.0,0.0,0.0,1.0,1.5,1,0,0,0,1,0,2,0
0.0,1,3,0,0,2,1,0,1,1,0.0,1,0,0,0,0.0,0.0,0.0,0.5,1.5,0,0,0,75.0,3,2,1,1,0,2,0,2,1,0.0,3,1,2,2,0.0,0.0,0.0,1.5,1.0,1,1,1,2,0,0,1,0
0.0,1,5,0,0,2,1,0,1,2,0.0,1,0,0,1,0.0,0.0,0.0,0.5,2.5,1,0,0,100.0,5,1,2,0,0,4,1,1,2,0.0,5,2,2,2,0.0,0.0,0.0,2.5,0.5,1,1,0,1,0,1,4,2
25.0,4,6,0,1,1,0,0,2,2,0.0,4,0,1,2,0.0,0.0,0.0,2.0,3.0,0,1,1,50.0,2,2,1,0,1,1,0,1,1,0.0,2,1,1,1,0.0,0.0,0.0,1.0,1.0,1,0,0,1,1,1,6,1
25.0,2,3,0,1,1,1,0,2,1,0.0,2,0,0,2,0.0,0.0,0.0,1.0,1.5,0,0,0,100.0,4,1,2,0,0,1,1,1,1,0.0,4,2,2,2,0.0,0.0,0.0,2.0,0.5,1,2,0,1,1,1,4,3
75.0,2,0,1,1,0,1,2,0,0,0.0,2,1,2,1,0.0,0.0,0.0,1.0,0.0,1,1,0,50.0,1,2,1,0,1,0,1,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0.5,1.0,0,1,0,0,0,0,0,0
50.0,4,4,1,0,1,2,0,2,2,0.0,4,0,0,2,0.0,0.0,0.0,2.0,2.0,1,0,0,75.0,4,0,1,1,0,4,2,0,1,0.0,4,1,2,1,0.0,0.0,0.0,2.0,0.0,1,0,0,0,1,0,2,1
50.0,1,1,1,0,1,0,1,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0.5,0.5,0,1,0,50.0,3,3,0,2,0,3,1,1,1,0.0,3,0,2,1,0.0,0.0,0.0,1.5,1.5,1,0,0,2,0,0,1,0
25.0,2,3,0,1,1,0,0,1,1,0.0,2,0,1,1,0.0,0.0,0.0,1.0,1.5,0,1,1,25.0,1,3,0,1,1,1,0,1,0,0.0,1,0,0,0,0.0,0.0,0.0,0.5,1.5,0,0,0,1,1,1,3,3
33.33333333333333,3,4,0,2,1,1,0,2,1,0.0,3,0,1,1,0.0,0.0,0.0,1.0,1.33,1,0,0,66.66666666666666,2,0,1,2,0,1,3,0,0,0.0,2,1,3,1,0.0,0.0,0.0,0.67,0.0,1,1,0,2,0,0,1,0
50.0,1,2,1,1,1,0,2,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0.33,0.67,0,1,0,16.666666666666664,2,8,0,1,2,0,0,1,2,0.0,2,0,0,0,0.0,0.0,0.0,0.67,2.67,0,1,1,0,0,0,0,0
66.66666666666666,5,5,2,0,1,4,1,1,3,0.0,5,2,2,2,0.0,0.0,0.0,1.67,1.67,1,1,0,50.0,5,4,1,1,1,4,0,3,2,0.0,5,0,0,3,0.0,0.0,0.0,1.67,1.33,1,0,0,0,1,0,2,0
83.33333333333334,6,2,2,1,0,4,2,1,2,0.0,6,2,3,3,0.0,0.0,0.0,2.0,0.67,2,1,0,33.33333333333333,4,6,1,0,2,1,0,2,2,0.0,4,1,1,1,0.0,0.0,0.0,1.33,2.0,1,0,0,1,0,0,1,1
33.33333333333333,1,2,1,0,2,0,1,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0.33,0.67,0,1,0,83.33333333333334,4,1,2,1,0,1,2,1,0,0.0,4,2,3,3,0.0,0.0,0.0,1.33,0.33,1,2,0,0,1,1,6,1
66.66666666666666,4,3,1,2,0,3,2,1,1,0.0,4,0,3,1,0.0,0.0,0.0,1.33,1.0,1,1,0,50.0,5,5,1,1,1,3,0,3,2,0.0,5,0,0,3,0.0,0.0,0.0,1.67,1.67,2,0,0,0,1,0,2,2
83.33333333333334,4,2,2,1,0,2,1,2,1,0.0,4,1,3,3,0.0,0.0,0.0,1.33,0.67,1,2,1,66.66666666666666,5,1,1,2,0,4,2,1,1,0.0,5,1,3,1,0.0,0.0,0.0,1.67,0.33,1,1,1,1,1,1,3,1
66.66666666666666,5,4,2,0,1,1,1,2,2,0.0,5,2,2,3,0.0,0.0,0.0,1.67,1.33,1,3,0,100.0,6,2,3,0,0,2,2,1,1,0.0,6,3,3,3,0.0,0.0,0.0,2.0,0.67,2,2,0,0,1,0,2,1
50.0,8,8,1,1,1,1,0,3,3,0.0,8,0,1,3,0.0,0.0,0.0,2.67,2.67,1,2,1,16.666666666666664,1,3,0,1,2,0,1,1,1,0.0,1,0,0,1,0.0,0.0,0.0,0.33,1.0,0,1,0,0,1,1,4,1
33.33333333333333,4,6,1,0,2,1,0,3,3,0.0,4,1,1,3,0.0,0.0,0.0,1.33,2.0,0,1,1,16.666666666666664,2,5,0,1,2,2,0,2,1,0.0,2,0,0,0,0.0,0.0,0.0,0.67,1.67,0,0,0,2,1,1,3,2
50.0,4,4,1,1,1,2,0,2,2,0.0,4,0,1,1,0.0,0.0,0.0,1.33,1.33,1,1,1,33.33333333333333,5,5,1,0,2,3,1,1,3,0.0,5,0,0,1,0.0,0.0,0.0,1.67,1.67,2,1,0,1,0,0,1,1
50.0,4,5,1,1,1,3,0,2,2,0.0,4,0,0,0,0.0,0.0,0.0,1.33,1.67,2,0,0,0.0,1,4,0,0,3,1,0,1,1,0.0,1,0,0,0,0.0,0.0,0.0,0.33,1.33,0,0,0,1,1,1,3,2
50.0,6,6,1,2,1,4,0,4,2,0.0,6,0,0,4,1.67,-0.67,-2.0,1.33,1.0,2,0,0,25.0,5,8,1,0,3,2,0,4,4,0.0,5,1,1,4,-3.0,-1.0,1.33,1.0,2.33,0,1,1,0,1,0,2,0
25.0,2,8,0,2,2,0,1,1,2,0.0,2,0,0,0,0.67,0.67,-2.67,0.67,1.33,0,1,1,87.5,7,3,3,1,0,3,2,2,1,0.0,7,3,4,4,-0.67,-1.67,-1.67,1.33,0.33,3,2,0,0,1,0,2,1
25.0,3,5,0,2,2,1,0,2,1,0.0,3,0,1,1,-0.67,-1.67,-1.0,0.33,1.0,1,0,0,25.0,5,6,1,0,3,3,1,1,3,0.0,5,0,0,1,1.0,0.33,-0.67,1.33,1.33,2,1,0,1,0,1,3,0
75.0,3,0,2,2,0,1,4,0,0,0.0,3,1,4,1,-1.33,-1.67,0.0,0.33,0.0,1,2,0,62.5,5,4,2,1,1,3,1,2,2,0.0,5,0,1,1,1.0,-1.0,-1.33,1.0,0.67,2,1,1,0,0,0,0,0
50.0,7,7,1,3,1,4,0,5,2,0.0,7,0,0,5,-0.5,-1.0,-1.0,1.0,1.0,2,0,0,62.5,6,6,2,1,1,4,1,2,3,0.0,6,2,2,2,-1.67,-2.0,2.0,1.0,2.0,1,1,0,1,0,1,3,0
25.0,3,5,0,2,2,0,1,2,2,0.0,3,0,0,1,0.67,-0.33,-1.0,0.67,1.0,0,2,1,37.5,4,5,1,1,2,1,1,1,1,0.0,4,0,0,0,1.33,1.33,0.33,1.33,1.33,1,1,0,2,0,0,1,0
30.0,3,9,0,3,2,0,1,2,2,0.0,3,0,0,0,1.0,1.0,-2.0,1.0,1.0,0,2,2,62.5,6,6,2,1,1,4,0,3,3,0.0,6,0,0,0,2.33,2.0,-2.0,2.0,1.0,2,1,0,2,0,0,1,0
50.0,6,3,1,2,1,5,2,2,2,0.0,6,1,3,1,-2.33,-3.33,1.0,0.67,1.0,2,1,1,87.5,7,2,3,1,0,5,3,1,2,0.0,7,2,4,4,-0.67,1.0,0.67,2.0,0.67,3,1,0,1,0,0,1,0
25.0,4,7,1,0,3,1,0,2,2,0.0,4,1,1,1,-3.0,-1.33,1.0,0.67,2.0,1,0,0,30.0,6,9,1,1,3,2,0,5,4,0.0,6,1,1,5,-1.17,-0.5,0.5,1.0,2.0,0,1,1,2,0,0,2,1
0.0,2,6,0,0,4,2,0,2,2,0.0,2,0,0,0,0.0,0.67,0.67,0.67,1.67,0,0,0,62.5,6,5,2,1,1,1,1,3,2,0.0,6,2,2,4,-1.67,0.67,1.67,1.67,1.67,1,4,1,0,0,0,0,0
80.0,8,4,3,2,0,4,2,3,1,0.0,8,3,5,5,-1.33,-1.5,-0.33,1.0,0.67,4,2,0,40.0,6,5,1,2,2,1,1,2,2,0.0,6,0,1,1,0.83,0.33,-0.83,1.33,0.67,1,1,0,1,0,0,1,0
20.0,5,9,1,0,4,3,1,1,4,0.0,5,0,0,1,1.0,0.83,-1.17,1.33,1.33,2,1,0,62.5,5,4,1,3,0,4,2,2,1,0.0,5,0,4,1,0.67,-2.33,-2.67,0.67,0.33,1,1,0,1,1,1,3,1
37.5,4,6,1,1,2,3,0,3,2,0.0,4,0,0,0,1.33,1.33,-0.67,1.33,1.33,0,1,0,87.5,6,3,3,1,0,2,1,3,2,0.0,6,1,4,4,-0.67,-0.67,-0.33,1.33,0.67,1,3,2,1,0,0,2,1
50.0,6,5,1,2,1,4,0,4,2,0.0,6,0,0,4,1.67,0.67,-1.0,1.67,1.0,1,0,0,50.0,1,2,1,2,1,0,3,0,0,0.0,1,0,0,0,1.67,0.33,-2.0,0.33,0.0,0,1,0,0,1,0,2,1
75.0,7,4,2,2,0,1,2,2,1,0.0,7,2,4,4,-1.33,-0.33,1.33,1.67,1.33,1,3,1,50.0,10,10,1,2,1,2,0,4,4,0.0,10,0,1,4,0.33,-0.67,-0.67,2.33,2.33,2,2,1,1,0,1,3,1
33.33333333333333,6,6,1,2,3,1,1,2,2,0.0,4,0,1,1,0.33,0.5,-0.33,1.0,0.67,1,1,0,60.0,7,3,2,2,1,5,3,2,2,0.0,7,1,3,1,-0.67,-1.0,1.0,1.0,1.0,2,2,1,2,0,0,2,1
20.0,4,9,1,0,4,1,0,2,2,0.0,4,1,1,1,-1.5,-0.33,1.33,0.67,2.33,1,0,0,60.0,5,4,2,2,1,3,2,2,2,0.0,5,0,1,1,1.83,0.0,-1.17,1.0,0.33,2,1,1,2,0,0,1,1
50.0,5,5,2,1,2,1,2,1,1,0.0,5,0,0,0,-0.17,0.83,0.83,1.33,1.33,1,2,0,70.0,7,6,3,1,1,4,1,3,3,0.0,7,0,0,0,2.5,1.5,-1.33,2.0,0.67,2,2,0,2,1,1,3,0
50.0,6,6,1,3,1,5,2,3,2,0.0,6,0,4,1,0.33,-0.5,-0.5,1.0,1.0,2,1,0,50.0,7,6,1,3,1,4,0,5,2,0.0,7,0,0,5,1.17,0.67,-0.5,1.67,1.0,1,1,1,1,0,0,2,1
83.33333333333334,9,4,4,2,0,4,3,3,1,0.0,6,3,6,6,-1.33,-0.5,0.67,1.0,0.67,4,3,0,10.0,2,6,0,1,4,2,1,2,2,0.0,2,0,0,0,0.33,-0.17,-0.5,0.33,1.0,0,0,0,1,1,1,5,3
50.0,6,9,2,1,2,4,1,2,4,0.0,6,2,2,2,-2.67,-2.17,2.17,0.33,2.67,1,1,0,50.0,6,6,2,1,2,4,1,3,2,0.0,6,0,0,0,1.5,1.17,-0.5,1.67,1.0,1,2,0,2,1,1,3,1
41.66666666666667,8,9,2,1,3,3,1,5,4,0.0,6,1,1,6,0.33,0.33,-1.5,1.33,1.0,1,2,1,60.0,6,5,2,2,1,1,2,3,2,0.0,6,2,2,4,-2.33,-1.33,0.83,0.67,1.33,1,4,1,2,1,1,3,1
20.0,3,6,0,2,3,0,1,2,2,0.0,3,0,0,1,-0.17,0.17,0.33,0.67,1.33,0,2,1,58.333333333333336,10,7,2,3,1,4,1,5,3,0.0,8,0,0,6,0.33,0.17,-0.33,1.67,0.67,2,1,0,0,1,1,4,3
80.0,10,4,3,2,0,2,3,2,2,0.0,10,2,5,5,-1.33,0.83,1.33,2.33,1.33,2,4,1,70.0,6,5,3,1,1,2,1,3,2,0.0,6,1,4,4,0.0,-0.5,0.0,1.0,1.0,1,3,2,1,0,0,2,1
33.33333333333333,7,10,2,0,4,3,1,2,5,0.0,6,0,0,1,0.0,-1.33,0.17,0.67,1.67,2,2,1,50.0,2,3,1,3,1,1,3,1,0,0.0,2,0,0,0,-0.5,-0.17,-0.67,0.33,0.33,1,1,0,1,1,1,4,3
40.0,10,13,1,2,2,2,0,4,5,0.0,10,0,1,4,0.83,0.0,-0.67,2.0,2.33,2,2,1,70.0,7,3,3,1,1,5,3,1,2,0.0,7,2,4,4,-1.67,-1.0,1.0,1.0,1.0,3,1,0,0,1,1,4,1
25.0,3,10,0,3,3,0,1,2,2,0.0,3,0,0,0,0.33,-0.67,-1.33,0.33,0.67,0,2,2,70.0,3,0,2,3,0,1,5,0,0,0.0,3,1,5,1,-0.33,-0.67,0.0,0.33,0.0,1,2,0,2,0,1,5,5
58.333333333333336,8,7,3,1,2,4,1,4,3,0.0,8,0,0,0,2.67,1.0,-0.83,2.0,0.67,1,3,1,41.66666666666667,6,7,2,1,3,1,2,2,2,0.0,6,0,0,0,0.33,1.17,1.17,1.67,1.67,1,2,0,2,0,1,3,1
8.333333333333332,4,9,0,1,5,4,1,3,3,0.0,4,0,0,0,0.33,0.5,0.17,1.0,1.67,1,0,0,25.0,5,8,0,3,3,2,1,3,3,0.0,4,0,0,1,0.33,1.33,1.17,1.33,1.67,1,2,1,2,0,0,1,0
58.333333333333336,6,7,3,1,2,2,1,3,2,0.0,4,1,4,4,-1.33,-0.33,1.17,0.67,1.67,1,3,2,41.66666666666667,7,11,2,1,3,5,1,3,5,0.0,4,2,2,2,-1.67,-0.33,-0.5,0.67,2.0,2,1,0,1,1,1,6,1
41.66666666666667,3,6,1,3,2,2,3,2,1,0.0,3,0,0,0,-0.67,0.17,1.33,0.67,1.33,1,1,0,85.71428571428571,12,6,5,2,0,5,3,4,2,0.0,7,3,7,7,-0.17,0.67,0.5,1.67,1.0,4,4,1,0,0,0,0,0
66.66666666666666,9,5,3,2,1,5,3,2,3,0.0,8,2,4,4,-1.0,-1.5,0.0,1.0,1.0,3,2,1,28.57142857142857,6,8,1,2,4,1,1,2,2,0.0,4,0,1,1,0.5,0.5,0.0,1.0,1.0,1,1,0,1,1,1,3,2
57.14285714285714,12,9,2,4,1,5,1,6,4,0.0,8,0,0,7,0.42,1.0,0.0,2.0,1.0,2,2,1,16.666666666666664,4,10,1,0,5,1,0,2,2,0.0,2,1,1,1,-1.0,-1.0,-1.17,0.0,1.33,1,0,0,1,1,1,3,0
66.66666666666666,9,3,3,2,1,6,4,2,2,0.0,5,1,3,1,0.33,0.83,0.17,1.33,0.67,3,3,1,35.714285714285715,9,11,2,1,4,3,1,6,5,0.0,6,1,1,7,0.58,0.33,-1.5,1.33,1.0,1,2,1,1,1,1,3,1
66.66666666666666,8,6,3,2,1,2,2,4,3,0.0,7,2,2,4,-0.33,-1.0,-1.33,1.0,0.67,2,4,1,58.333333333333336,8,6,2,3,1,6,3,3,2,0.0,5,0,4,1,-0.33,0.83,1.0,1.33,1.0,3,2,0,1,1,1,3,1
75.0,9,7,4,1,1,4,1,4,4,0.0,9,0,0,0,1.67,-0.33,-0.33,1.67,0.67,2,3,0,41.66666666666667,12,15,1,3,2,3,0,5,6,0.0,9,0,1,4,-0.67,-1.17,-0.17,1.33,2.33,3,2,1,2,0,0,2,0
66.66666666666666,6,4,3,2,1,4,3,2,2,0.0,4,0,1,1,1.0,-0.33,-1.0,0.67,0.0,3,1,1,21.428571428571427,3,15,0,3,4,0,1,2,3,0.0,3,0,0,0,-0.17,-0.67,1.33,0.33,2.33,0,2,2,0,1,1,4,0
41.66666666666667,7,8,1,3,2,4,0,5,2,0.0,6,0,0,5,-0.67,-1.33,0.33,0.67,1.33,1,1,1,42.85714285714285,10,11,3,0,4,5,1,3,6,0.0,9,0,0,1,1.25,-0.33,1.17,1.67,1.67,3,3,1,1,1,1,6,4
75.0,8,0,3,3,0,6,6,0,1,0.0,6,1,6,1,0.67,2.0,0.0,2.0,0.0,2,2,0,83.33333333333334,12,4,4,2,0,3,4,2,2,0.0,10,2,6,6,0.0,1.67,0.5,2.67,1.0,3,5,1,0,0,0,0,0
37.5,11,16,3,0,5,5,1,4,7,0.0,6,0,0,1,1.4,2.0,0.33,2.0,2.33,3,3,1,35.714285714285715,6,8,1,3,3,2,2,3,3,0.0,5,0,0,1,0.83,0.0,-0.5,1.0,1.0,1,3,1,2,0,0,1,1
25.0,7,10,1,2,5,2,1,3,3,0.0,4,0,1,1,-1.0,-1.17,1.17,0.33,1.67,1,1,0,71.42857142857143,10,7,4,2,1,3,2,5,4,0.0,6,2,2,4,0.58,0.33,-1.33,1.33,0.67,3,4,1,1,1,1,3,1
81.25,12,6,5,3,0,5,4,4,2,0.0,6,3,8,7,0.13,0.33,-0.33,1.33,0.67,4,4,1,71.42857142857143,11,6,4,2,1,6,3,3,4,0.0,7,2,4,4,-1.17,-0.17,0.33,1.33,1.33,3,3,1,0,1,0,2,0
25.0,5,17,0,4,4,0,1,3,4,0.0,3,0,0,0,-0.27,0.17,2.17,0.67,2.67,0,2,2,50.0,12,9,2,3,2,8,0,6,3,0.0,10,0,0,5,0.08,0.0,0.33,2.0,1.33,2,1,1,1,1,1,3,0
31.25,10,13,2,1,5,3,1,7,6,0.0,6,1,1,8,0.2,0.33,-0.17,1.33,1.33,1,2,1,64.28571428571429,11,8,4,1,2,3,1,4,3,0.0,8,1,4,4,-1.5,0.17,1.17,1.67,1.67,2,4,2,2,0,0,1,1
14.285714285714285,5,12,1,0,6,1,0,3,3,0.0,3,1,1,1,-0.75,-0.67,-0.83,0.33,1.67,1,0,0,50.0,8,10,3,1,3,4,1,4,4,0.0,7,0,0,0,1.0,-0.17,-0.17,1.33,1.33,1,3,1,2,0,0,1,0
50.0,9,7,3,1,3,2,3,2,3,0.0,8,0,0,0,1.0,0.17,-1.33,1.67,0.67,2,3,0,42.85714285714285,3,6,1,4,2,2,4,2,1,0.0,2,0,0,0,-0.58,0.67,1.33,0.67,1.33,1,1,0,2,1,1,3,2
78.57142857142857,12,4,4,3,0,3,5,2,2,0.0,9,2,7,6,0.33,-0.33,-2.0,1.67,0.0,3,5,1,62.5,14,10,3,4,1,5,1,7,5,0.0,9,0,0,8,1.13,1.33,0.0,2.33,1.0,2,3,1,1,0,1,7,2
43.75,7,8,2,3,3,3,3,3,3,0.0,6,0,0,1,1.93,0.33,-0.83,1.33,0.67,2,3,1,64.28571428571429,9,9,4,1,2,4,1,4,4,0.0,8,0,0,0,0.25,-1.5,0.0,1.0,1.0,2,3,0,1,1,1,3,3
33.33333333333333,11,17,3,0,6,5,1,4,7,0.0,6,0,0,1,0.0,0.33,0.33,1.33,2.33,3,3,1,71.42857142857143,8,0,3,4,0,6,7,0,1,0.0,6,1,7,1,-0.33,1.17,0.0,1.67,0.0,2,2,0,0,0,0,0,0
50.0,14,15,2,3,2,3,1,5,6,0.0,10,0,1,4,0.08,-1.67,-0.33,1.33,1.67,3,3,1,7.142857142857142,4,10,0,1,6,4,1,3,3,0.0,3,0,0,0,0.33,0.17,-0.17,0.67,1.33,1,0,0,0,1,0,2,1
35.714285714285715,8,16,2,1,4,5,1,4,6,0.0,3,2,2,2,-1.75,0.17,0.83,0.67,3.33,2,1,0,71.42857142857143,11,4,4,2,1,7,4,3,3,0.0,7,1,3,1,1.75,0.67,-1.17,1.67,0.33,4,3,1,2,0,0,2,2
50.0,9,8,2,3,2,6,3,4,3,0.0,6,0,4,1,-0.5,0.33,0.83,1.33,1.33,3,2,0,64.28571428571429,8,6,3,3,1,4,3,3,3,0.0,6,0,1,1,-0.08,-0.5,0.17,1.0,0.67,3,1,1,2,1,1,5,2
68.75,8,0,3,5,0,6,8,0,1,0.0,6,1,8,1,-0.13,1.17,0.0,1.67,0.0,2,2,0,77.77777777777779,13,7,5,4,0,5,4,5,2,0.0,6,3,9,7,-0.67,0.33,0.5,1.33,1.0,4,4,1,1,0,0,1,1
56.25,10,11,4,1,3,5,1,5,5,0.0,6,0,0,0,-1.0,-0.5,1.17,1.0,1.67,2,3,0,33.33333333333333,9,11,2,2,5,3,1,4,4,0.0,6,0,1,1,0.17,-0.5,1.17,1.0,1.67,2,1,0,1,1,1,3,1
75.0,13,4,5,2,1,9,5,3,3,0.0,8,1,3,1,1.4,1.0,-0.67,2.0,0.33,5,3,1,81.25,19,4,5,3,0,5,6,2,3,0.0,15,2,8,6,0.13,0.0,-1.5,3.0,0.0,4,6,1,2,0,0,2,2
68.75,11,8,4,3,1,5,3,4,4,0.0,7,0,1,1,0.73,1.5,1.33,2.0,1.33,3,2,1,27.77777777777778,10,14,2,1,6,3,1,7,6,0.0,5,1,1,8,-1.17,-0.83,1.17,0.67,1.67,1,2,1,0,1,1,4,2
43.75,13,11,2,3,3,8,0,7,4,0.0,8,0,0,5,-0.2,1.0,0.67,2.0,1.67,2,1,1,50.0,15,16,2,4,2,3,1,6,6,0.0,7,0,1,4,0.67,0.67,-1.5,1.67,1.0,3,4,2,1,1,1,3,0
68.75,12,8,5,1,2,4,2,4,3,0.0,8,1,4,4,0.0,1.0,-0.5,2.0,1.0,3,4,2,12.5,5,13,1,0,7,1,0,3,3,0.0,1,1,1,1,-0.6,0.33,-0.17,0.33,1.33,1,0,0,0,1,0,2,0
56.25,9,10,4,1,3,4,2,4,4,0.0,7,0,0,0,0.6,-1.0,0.83,1.0,1.33,1,4,1,35.0,11,17,3,1,6,5,2,4,7,0.0,6,0,0,1,-0.95,-2.17,1.0,0.33,2.0,3,3,1,1,1,1,3,2
68.75,12,7,4,3,1,6,3,4,4,0.0,6,2,4,4,-0.33,1.17,0.83,1.67,1.33,3,3,1,31.25,8,18,2,1,5,5,1,4,6,0.0,3,2,2,2,-1.4,0.17,1.0,0.67,3.0,2,1,0,2,0,0,1,0
25.0,3,4,0,1,1,1,0,2,2,0.0,3,0,1,2,0.0,0.0,0.0,1.5,2.0,1,1,1,60.0,7,8,2,2,1,1,1,3,4,0.0,7,0,0,0,1.83,0.67,-1.5,1.67,1.0,0,3,1,1,0,0,1,1
50.0,9,8,1,2,1,4,0,4,4,0.0,9,0,0,4,1.67,0.33,-1.33,2.33,1.67,1,2,1,0.0,4,9,0,0,3,1,0,2,2,0.0,4,0,0,2,0.0,0.0,0.0,1.33,3.0,0,2,0,1,1,1,3,1
80.0,13,4,3,2,0,4,2,3,3,0.0,13,2,5,5,-1.33,-2.33,0.5,1.67,1.0,1,4,1,66.66666666666666,3,2,1,2,0,1,1,2,1,0.0,3,0,3,1,0.0,0.0,0.0,1.0,0.67,1,1,1,1,1,1,3,1
50.0,1,1,1,0,1,0,1,0,0,0.0,1,1,1,1,0.0,0.0,0.0,0.5,0.5,0,1,0,100.0,7,3,3,0,0,4,1,2,2,0.0,7,3,3,3,0.0,0.0,0.0,2.33,1.0,2,2,0,1,1,1,3,1
50.0,8,3,2,0,2,3,2,1,3,0.0,8,1,1,1,-2.0,-1.33,1.0,1.67,1.0,2,3,0,50.0,1,1,0,1,0,1,0,1,0,0.0,1,0,1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,2,1,1,9,4
50.0,8,7,1,1,1,6,0,3,3,0.0,8,1,1,3,0.0,0.0,0.0,2.67,2.33,3,1,0,83.33333333333334,8,4,2,1,0,5,2,1,2,0.0,8,1,3,3,0.0,0.0,0.0,2.67,1.33,3,1,0,1,1,1,3,1
100.0,4,2,2,0,0,2,0,2,2,0.0,4,2,2,2,0.0,0.0,0.0,2.0,1.0,1,1,1,80.0,15,4,3,2,0,7,2,3,3,0.0,15,0,5,5,0.33,2.5,0.5,4.0,1.0,3,3,0,1,1,1,6,0
50.0,4,5,1,2,1,1,0,3,1,0.0,4,0,3,3,0.33,0.0,0.33,1.0,1.33,0,1,0,50.0,2,2,1,0,1,1,1,1,1,0.0,2,1,1,2,0.0,0.0,0.0,1.0,1.0,1,1,0,1,0,0,1,1
